workerid,stim_id,degree,superordinate_pl,NP_sg,NP_pl,np_expectations,adj_polarity,val,subFreq,superFreq
worker_382,7,darkness,dogs,poodle,poodles,high,positive,1,255182,28409576
worker_382,76,temperature_h,places,shopping mall,shopping malls,medium,positive,0,634311,51698261
worker_382,84,weight,vehicles,truck,trucks,high,positive,1,13809070,37254742
worker_382,52,size,animals,elephant,elephants,high,positive,1,2082778,58179731
worker_382,30,loudness_n,venues,church,churches,low,positive,0,13467005,9389442
worker_382,69,strength,athletes,wrestler,wrestlers,high,positive,1,772270,7268360
worker_382,19,height,people,basketball player,basketball players,high,positive,1,174833,480323270
worker_382,60,speed,animals,elephant,elephants,medium,positive,0,2082778,58179731
worker_382,51,size,plants,tree,trees,high,positive,1,27379426,35939932
worker_382,88,width,waterways,creek,creeks,low,positive,0,862386,1843915
worker_382,20,height,trees,bonsai tree,bonsai trees,low,positive,0,154424,27379426
worker_382,26,length,roads,alley,alleys,low,positive,0,546265,15093824
worker_382,54,size,fruit,kumquat,kumquats,low,positive,0,23947,22768964
worker_382,90,width,doors,back door,back doors,low,positive,1,70114,20230179
worker_382,13,hardness,materials,wood,wood,high,positive,1,51133768,83903351
worker_382,79,weight,people,kid,kids,medium,positive,0,96621142,480323270
worker_382,72,temperature,food,soup,soups,high,positive,1,2141445,180152837
worker_382,43,price,shoes,sandals,sandals,low,positive,0,5022171,80761516
worker_382,8,darkness,animals,tiger,tigers,medium,positive,1,7002617,58179731
worker_382,89,width,roads,street,streets,medium,positive,0,15936688,15093824
worker_382,75,temperature_h,locations,oven,ovens,high,positive,1,3443150,58471896
worker_382,44,price,spices,salt,salts,low,positive,0,2145134,2836609
worker_382,68,strength,storms,rain shower,rain showers,low,positive,0,650392,3614108
worker_382,62,speed_f,vehicles,truck,trucks,low,positive,0,13809070,37254742
worker_382,48,price,meat,chicken,chicken,medium,positive,0,20657359,17654214
worker_382,32,loudness_n,venues,concert,concerts,high,positive,1,8711738,9389442
worker_382,24,length,vehicles,smartcar,smartcars,low,positive,0,1843,37254742
worker_382,70,strength,paints,wall paint,wall paints,medium,positive,1,3469,3617496
worker_382,58,size,dogs,chihuahua,chihuahuas,low,positive,0,164502,28409576
worker_382,6,darkness,flowers,rose,roses,medium,positive,1,13588663,58380229
worker_382,83,weight,materials,wool,wool,high,positive,0,7657323,83903351
worker_382,40,loudness,guitars,bass guitar,bass guitars,high,positive,1,445282,7278585
worker_382,16,height,buildings,strip mall,strip malls,low,positive,0,60063,27623285
worker_382,11,hardness,floors,wood,wood floors,medium,positive,1,352083,7863848
worker_382,81,weight,furniture,chair,chairs,medium,positive,1,15833441,67400151
worker_382,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,positive,1,518686,377118
worker_382,35,loudness,people,teenager,teenagers,medium,positive,1,4979216,480323270
worker_382,73,temperature_h,drinks,milkshake,milkshakes,low,positive,0,99722,11137329
worker_382,10,hardness,candies,marshmallow,marshmallows,low,positive,0,301577,1298890
worker_382,21,length,dogs,dachshund,dachshunds,high,positive,1,116109,28409576
worker_088,67,strength,people,teenager,teenagers,medium,positive,1,4979216,480323270
worker_088,6,darkness,flowers,rose,roses,medium,positive,1,13588663,58380229
worker_088,44,price,spices,garlic,garlic,medium,positive,1,5884664,2836609
worker_088,33,loudness_n,birds,crow,crows,medium,positive,1,1295877,19695831
worker_088,86,width,animal dens,bear den,bear dens,high,positive,1,2361,324
worker_088,80,weight,electronic devices,printer,printers,high,positive,1,26823567,631257
worker_088,12,hardness,fruit,melon,melons,high,positive,1,1015937,22768964
worker_088,59,speed,people,walker,walkers,low,positive,0,1526422,480323270
worker_088,40,loudness,guitars,bass guitar,bass guitars,high,positive,1,445282,7278585
worker_088,54,size,fruit,watermelon,watermelons,high,positive,1,190836,22768964
worker_088,45,price,bracelets,gold,gold bracelets,high,positive,1,166222,6784458
worker_088,30,loudness_n,venues,church,churches,low,positive,0,13467005,9389442
worker_088,82,weight,objects,stick,sticks,medium,positive,0,6395033,33848628
worker_088,47,price,berries,boysenberries,boysenberries,high,positive,1,12484,1879643
worker_088,34,loudness_n,instruments,horn,horns,high,positive,1,2427037,48493077
worker_088,66,speed_f,aircrafts,plane,planes,high,positive,1,6448506,237522
worker_088,79,weight,people,baby,babies,low,positive,0,13073168,480323270
worker_088,90,width,doors,back door,back doors,low,positive,0,70114,20230179
worker_088,73,temperature_h,drinks,coffee,coffee,high,positive,1,42090859,11137329
worker_088,20,height,trees,redwood tree,redwood trees,high,positive,1,27197,27379426
worker_088,69,strength,athletes,cyclist,cyclists,medium,positive,1,1228897,7268360
worker_088,51,size,plants,bush,bushes,medium,positive,1,1558141,35939932
worker_088,70,strength,paints,watercolor,watercolors,low,positive,0,567707,3617496
worker_088,49,price,alcoholic drinks,bottle of wine,wine bottles,medium,positive,1,127578,377118
worker_088,19,height,people,golfer,golfers,medium,positive,1,1664649,480323270
worker_088,17,height,people,child,children,low,positive,0,206543771,480323270
worker_088,15,height,animals,giraffe,giraffes,high,positive,1,260416,58179731
worker_088,77,temperature_h,food,smoothie,smoothies,low,positive,0,457222,180152837
worker_088,62,speed_f,vehicles,truck,trucks,low,positive,0,13809070,37254742
worker_088,28,length,audios,song,songs,low,positive,0,49286341,313133
worker_088,68,strength,storms,hurricane,hurricanes,high,positive,1,3785008,3614108
worker_088,2,darkness,paint,white paint,white paints,high,positive,1,1447,21928120
worker_088,57,size,appliances,oven,ovens,medium,positive,0,3443150,23847029
worker_088,5,darkness,writing tools,pen,pens,medium,positive,0,5794539,141108
worker_088,8,darkness,animals,jaguar,jaguars,high,positive,0,1285032,58179731
worker_088,75,temperature_h,locations,pantry,pantries,medium,positive,0,105460,58471896
worker_088,89,width,roads,street,streets,medium,positive,0,15936688,15093824
worker_088,88,width,waterways,stream,streams,medium,positive,0,8883635,1843915
worker_088,78,weight,animals,monkey,monkeys,medium,positive,0,4144229,58179731
worker_088,13,hardness,materials,cotton,cottons,low,positive,0,214521,83903351
worker_088,25,length,entertainment,sitcom,sitcoms,low,positive,0,479686,111395809
worker_088,9,hardness,vegetables,cucumber,cucumbers,high,positive,1,463636,9067552
worker_088,55,size,fish,herring,herrings,low,positive,1,137142,52768568
worker_088,27,length,races,triathlon race,triathlon races,high,positive,1,1415,9715279
worker_088,23,length,readings,story,stories,medium,positive,0,115510308,8678675
worker_088,63,speed_f,boats,sailboat,sailboats,medium,positive,0,498658,15603129
worker_088,11,hardness,floors,wood,wood floors,medium,positive,0,352083,7863848
worker_088,74,temperature,seasons,winter,winter days,low,positive,0,80466,12035578
worker_064,80,weight,electronic devices,printer,printers,high,positive,1,26823567,631257
worker_064,15,height,animals,monkey,monkeys,medium,positive,0,4144229,58179731
worker_064,64,speed,pets,turtle,turtles,low,positive,0,2572647,26155002
worker_064,62,speed_f,vehicles,truck,trucks,low,positive,0,13809070,37254742
worker_064,36,loudness_n,places,village,villages,low,positive,0,6997181,51698261
worker_064,45,price,bracelets,gold,gold bracelets,high,positive,1,166222,6784458
worker_064,19,height,people,jockey,jockeys,low,positive,0,875781,480323270
worker_064,5,darkness,writing tools,pencil,pencils,low,positive,1,2459655,141108
worker_064,72,temperature,food,ice cream,ice cream,low,positive,0,6277647,180152837
worker_064,10,hardness,candies,piece of chocolate,chocolates,medium,positive,0,3141854,1298890
worker_064,39,loudness_n,boats,sailboat,sailboats,medium,positive,0,498658,15603129
worker_064,61,speed,cookware,frying pan,frying pans,medium,positive,1,71800,3617598
worker_064,67,strength,people,child,children,low,positive,0,206543771,480323270
worker_064,24,length,vehicles,pick-up truck,pick up trucks,medium,positive,1,21984,37254742
worker_064,90,width,doors,front gate,front gates,high,positive,1,16932,20230179
worker_064,59,speed,people,runner,runners,high,positive,1,3917217,480323270
worker_064,73,temperature_h,drinks,juice,juices,medium,positive,0,1709952,11137329
worker_064,44,price,spices,salt,salts,low,positive,0,2145134,2836609
worker_064,78,weight,animals,fish,fish,low,positive,0,52768568,58179731
worker_064,34,loudness_n,instruments,harp,harps,low,positive,0,302445,48493077
worker_064,69,strength,athletes,golfer,golfers,low,positive,0,1664649,7268360
worker_064,57,size,appliances,refrigerator,refrigerators,high,positive,1,2078580,23847029
worker_064,68,strength,storms,hurricane,hurricanes,high,positive,1,3785008,3614108
worker_064,46,price,clothes,coat,coats,medium,positive,1,4107452,27039649
worker_064,18,height,flowers,pansy,pansies,low,positive,0,176007,58380229
worker_064,27,length,races,sprinting race,sprints,low,positive,0,444674,9715279
worker_064,11,hardness,floors,wood,wood floors,medium,positive,0,352083,7863848
worker_064,84,weight,vehicles,truck,trucks,high,positive,1,13809070,37254742
worker_064,52,size,animals,mouse,mice,low,positive,0,11969407,58179731
worker_064,21,length,dogs,chihuahua,chihuahuas,low,positive,0,164502,28409576
worker_064,54,size,fruit,peach,peaches,medium,positive,0,1484097,22768964
worker_064,79,weight,people,kid,kids,medium,positive,0,96621142,480323270
worker_064,76,temperature_h,places,sauna,saunas,high,positive,1,934002,51698261
worker_064,86,width,animal dens,fox den,fox dens,medium,positive,0,1610,324
worker_064,89,width,roads,country lane,country lanes,low,positive,0,51288,15093824
worker_064,58,size,dogs,chihuahua,chihuahuas,low,positive,0,164502,28409576
worker_064,16,height,buildings,skyscraper,skyscrapers,high,positive,1,550406,27623285
worker_064,48,price,meat,chicken,chicken,medium,positive,0,20657359,17654214
worker_064,88,width,waterways,river,rivers,high,positive,1,11240148,1843915
worker_064,26,length,roads,highway,highways,high,positive,1,5745573,15093824
worker_064,4,darkness,times of day,dusk,dusks,medium,positive,0,3542,99907
worker_064,2,darkness,paint,white paint,white paints,high,positive,1,1447,21928120
worker_064,40,loudness,guitars,bass guitar,bass guitars,high,positive,0,445282,7278585
worker_064,71,strength,walls,mansion,mansions,high,positive,0,797050,14838230
worker_064,12,hardness,fruit,banana,bananas,low,positive,0,1891241,22768964
worker_064,14,hardness,furniture,bedboard,bedboards,high,positive,1,2487,67400151
worker_064,74,temperature,seasons,summer,summer days,high,positive,1,229054,12035578
worker_064,8,darkness,animals,tiger,tigers,medium,positive,1,7002617,58179731
worker_187,51,size,plants,flower,flowers,low,positive,0,58380229,35939932
worker_187,12,hardness,fruit,melon,melons,high,positive,0,1015937,22768964
worker_187,46,price,clothes,shirt,shirts,low,positive,0,34765824,27039649
worker_187,8,darkness,animals,jaguar,jaguars,high,positive,1,1285032,58179731
worker_187,73,temperature_h,drinks,juice,juices,medium,positive,0,1709952,11137329
worker_187,20,height,trees,bonsai tree,bonsai trees,low,positive,0,154424,27379426
worker_187,75,temperature_h,locations,pantry,pantries,medium,positive,0,105460,58471896
worker_187,18,height,flowers,sunflower,sunflowers,high,positive,1,653916,58380229
worker_187,50,price,restaurants,Japanese restaurant,japanese restaurants,high,positive,0,183928,58580418
worker_187,9,hardness,vegetables,tomato,tomatoes,medium,positive,0,5924980,9067552
worker_187,66,speed_f,aircrafts,plane,planes,high,positive,1,6448506,237522
worker_187,14,hardness,furniture,pillow,pillows,low,positive,0,3970202,67400151
worker_187,30,loudness_n,venues,church,churches,low,positive,0,13467005,9389442
worker_187,86,width,animal dens,mouse den,mouse holes,low,positive,0,1789,324
worker_187,19,height,people,basketball player,basketball players,high,positive,1,174833,480323270
worker_187,90,width,doors,patio door,patio doors,medium,positive,0,222702,20230179
worker_187,1,darkness,birds,crow,crows,low,positive,0,1295877,19695831
worker_187,82,weight,objects,stick,sticks,medium,positive,0,6395033,33848628
worker_187,67,strength,people,child,children,low,positive,0,206543771,480323270
worker_187,52,size,animals,elephant,elephants,high,positive,1,2082778,58179731
worker_187,72,temperature,food,ice cream,ice cream,low,positive,0,6277647,180152837
worker_187,76,temperature_h,places,ice rink,ice rinks,low,positive,0,65504,51698261
worker_187,35,loudness,people,baby,babies,high,positive,0,13073168,480323270
worker_187,13,hardness,materials,wood,wood,high,positive,1,51133768,83903351
worker_187,62,speed_f,vehicles,motorcycle,motorcycles,high,positive,1,5752821,37254742
worker_187,81,weight,furniture,trash can,trash cans,low,positive,0,205208,67400151
worker_187,85,weight,fruit,plum,plums,low,positive,1,496751,22768964
worker_187,29,loudness,concerts,rap concert,rap concerts,medium,positive,1,1191,8711738
worker_187,6,darkness,flowers,rose,roses,medium,positive,1,13588663,58380229
worker_187,42,price,rentals,house,houses,medium,positive,0,29896478,61539717
worker_187,27,length,races,relay race,relay races,medium,positive,0,15545,9715279
worker_187,49,price,alcoholic drinks,bottle of top-shelf liquor,liquors,high,positive,1,518686,377118
worker_187,87,width,roads,highway,highways,high,positive,1,5745573,15093824
worker_187,89,width,roads,country lane,country lanes,low,positive,0,51288,15093824
worker_187,78,weight,animals,elephant,elephants,high,positive,1,2082778,58179731
worker_187,26,length,roads,alley,alleys,low,positive,0,546265,15093824
worker_187,55,size,fish,shark,sharks,high,positive,1,3302971,52768568
worker_187,56,size,vehicles,smartcar,smartcars,low,positive,0,1843,37254742
worker_187,70,strength,paints,oil paint,oil paints,high,positive,1,76465,3617496
worker_187,28,length,audios,podcast episode,podcast episodes,medium,positive,1,16668,313133
worker_187,21,length,dogs,chihuahua,chihuahuas,low,positive,0,164502,28409576
worker_187,37,loudness_n,vehicles,electric car,electric cars,low,positive,0,171936,37254742
worker_187,17,height,people,child,children,low,positive,0,206543771,480323270
worker_187,68,strength,storms,rain shower,rain showers,low,positive,1,650392,3614108
worker_187,71,strength,walls,mansion,mansions,high,positive,1,797050,14838230
worker_187,59,speed,people,walker,walkers,low,positive,1,1526422,480323270
worker_187,65,speed,people,elderly person,elderly people,low,positive,0,534085,480323270
worker_187,2,darkness,paint,white paint,white paints,high,positive,1,1447,21928120
worker_006,27,length,races,triathlon race,triathlon races,high,positive,1,1415,9715279
